site,jday,month,month_name,season_name,species,microhabitat,ind,phenology,cycle_phase,leaf_type,leaf_code,leaf_state,obv_temp,rev_temp,cond_obv_temp,rad_obv_temp,wind_obv_temp,METCAT_TM,METCAT_TX,SENS_TM,SENS_TX,SENS_TM2H,length,width,chl,fresh_weight,dry_weight,water_content,leaf_dens
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_44,sum_ros,ros,b,2,green,26.8,29.2,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,NA,NA,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_44,sum_ros,ros,b,3,green,29.2,29.7,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,NA,NA,NA,NA,NA,NA,NA
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_45,sum_ros,ros,b,1,green,22,22.2,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,9.8,6.5,25.1,0.315,0.0633,3.976303317535546,6.459183673469387
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_45,sum_ros,ros,b,2,green,23,22.9,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,12.5,5,26.0333333333333,0.276,0.0481,4.738045738045739,3.8479999999999994
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_46,sum_ros,ros,b,1,green,29,29,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,7.5,3.8,25.8333333333333,0.158,0.0375,3.2133333333333334,5
CJ,225,8,aug,summer,Alliaria petiolata,SO,CJ_SO_46,sum_ros,ros,b,2,green,28.9,29,R_W,R,W,21.5,29.6,19.6041666666667,29.5,28.5,9,3.2,22,0.139,0.0217,5.405529953917052,2.411111111111111
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_47,sum_ros,ros,b,1,green,32.9333333333333,32.4666666666667,R_W,R,W,25,33.4,24.1875,34.5,33.25,9,5,23.3666666666667,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_48,sum_ros,ros,b,1,green,36.7333333333333,36.8,R/NR_NW,R/NR,NW,25,33.4,24.1875,34.5,33.25,NA,NA,NA,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_48,sum_ros,ros,b,2,green,34.4,33.9666666666667,R_NW,R,NW,25,33.4,24.1875,34.5,33.25,NA,NA,NA,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_48,sum_ros,ros,b,3,green,35.2333333333333,35.4,R_NW,R,NW,25,33.4,24.1875,34.5,33.25,NA,NA,NA,NA,NA,NA,NA
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_49,sum_ros,ros,b,1,green,30.7,31,NR_NW,NR,NW,25,33.4,24.1875,34.5,33.25,5,2,30.5,0.0735,0.0166,3.4277108433734935,3.3200000000000003
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_49,sum_ros,ros,b,2,green,36.8333333333333,35.0666666666667,R_W,R,W,25,33.4,24.1875,34.5,33.25,8.5,5,28.1,0.2755,0.0676,3.075443786982249,7.9529411764705875
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_49,sum_ros,ros,b,3,green,36.5,34.3,R_W,R,W,25,33.4,24.1875,34.5,33.25,7,3.5,25.7333333333333,0.1265,0.0354,2.573446327683616,5.057142857142857
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_50,sum_ros,ros,b,1,green,35.4333333333333,36.1333333333333,R/NR_NW,R/NR,NW,25,33.4,24.1875,34.5,33.25,7,3,22.6,0.1,0.0262,2.816793893129771,3.7428571428571433
CJ,241,8,aug,summer,Alliaria petiolata,SO,CJ_SO_50,sum_ros,ros,b,2,green,33.4,38.1,R_NW,R,NW,25,33.4,24.1875,34.5,33.25,5.5,2.5,23.8666666666667,0.0905,0.0221,3.0950226244343884,4.0181818181818185
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_51,aut_ros,ros,b,1,presenescent,24.1666666666667,24.4,R/NR_NW,R/NR,NW,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_51,aut_ros,ros,b,2,green,24.1333333333333,24.0333333333333,R/NR_NW,R/NR,NW,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_52,aut_ros,ros,b,1,green,20.6666666666667,20.6666666666667,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_52,aut_ros,ros,b,2,green,20.5,20.0666666666667,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_52,aut_ros,ros,b,3,presenescent,20.3666666666667,20.5333333333333,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,NA,NA,NA,NA,NA,NA,NA
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_53,aut_ros,ros,b,1,green,21.1333333333333,21.1333333333333,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,14,5.5,23.1333333333333,0.657,0.107,5.140186915887851,7.642857142857143
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_53,aut_ros,ros,b,2,green,21,20.9333333333333,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,13,6,28.4666666666667,0.425,0.105,3.047619047619048,8.076923076923077
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_53,aut_ros,ros,b,3,green,20.9666666666667,20.6666666666667,NR_NW,NR,NW,17.5,24.4,15.9583333333333,22,21,13.5,6,23.8333333333333,0.3825,0.082,3.6646341463414633,6.074074074074074
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_54,aut_ros,ros,b,1,green,26.3,27.0666666666667,R_NW,R,NW,17.5,24.4,15.9583333333333,22,21,11,4,23.8333333333333,0.246,0.036,5.833333333333334,3.272727272727273
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_54,aut_ros,ros,b,2,green,22.2333333333333,21.3,R/NR_NW,R/NR,NW,17.5,24.4,15.9583333333333,22,21,11,4,26.1666666666667,0.2275,0.046,3.9456521739130435,4.181818181818182
CJ,257,9,sep,autumn,Alliaria petiolata,SO,CJ_SO_54,aut_ros,ros,b,3,green,22.2,22.3,R/NR_NW,R/NR,NW,17.5,24.4,15.9583333333333,22,21,7,2.5,19.2666666666667,0.0705,0.011,5.409090909090909,1.5714285714285714
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_55,aut_ros,ros,b,1,green,19.7666666666667,19.5333333333333,R/NR_NW,R/NR,NW,19,27.7,15.4166666666667,20,19.75,14,4,25.2,0.329,0.031,9.612903225806454,2.2142857142857144
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_55,aut_ros,ros,b,2,green,19.1333333333333,18.8333333333333,R/NR_NW,R/NR,NW,19,27.7,15.4166666666667,20,19.75,13.5,5,29.2333333333333,0.306,0.0317,8.652996845425868,2.348148148148148
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_56,aut_ros,ros,b,1,green,25.0333333333333,27.7666666666667,R_NW,R,NW,19,27.7,15.4166666666667,20,19.75,12,5.5,28.5333333333333,0.398,0.0506,6.865612648221345,4.216666666666667
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_56,aut_ros,ros,b,2,green,25.1333333333333,27.5666666666667,R_NW,R,NW,19,27.7,15.4166666666667,20,19.75,15.2,5.5,27.2,0.5185,0.0599,7.65609348914858,3.9407894736842106
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_57,aut_ros,ros,b,1,green,18.1,17.9333333333333,NR_NW,NR,NW,19,27.7,15.4166666666667,20,19.75,17.5,6.5,26.8,0.695,0.0862,7.062645011600928,4.925714285714286
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_57,aut_ros,ros,b,2,green,17.3666666666667,17.4,NR_NW,NR,NW,19,27.7,15.4166666666667,20,19.75,13,4,22.0333333333333,0.394,0.0412,8.563106796116505,3.1692307692307695
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_57,aut_ros,ros,b,3,green,18.0333333333333,17.6666666666667,NR_NW,NR,NW,19,27.7,15.4166666666667,20,19.75,16.5,6.5,30,0.695,0.0883,6.8708946772366915,5.351515151515152
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_58,aut_ros,ros,b,1,green,22.1,21.0666666666667,R_NW,R,NW,19,27.7,15.4166666666667,20,19.75,13,5,27.4,0.3465,0.0466,6.435622317596565,3.5846153846153848
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_58,aut_ros,ros,b,2,green,20.4333333333333,19.5666666666667,R/NR_NW,R/NR,NW,19,27.7,15.4166666666667,20,19.75,13,4.5,24.9666666666667,0.3015,0.038,6.93421052631579,2.923076923076923
CJ,278,10,oct,autumn,Alliaria petiolata,SO,CJ_SO_58,aut_ros,ros,b,3,green,21.4666666666667,19.7,R/NR_NW,R/NR,NW,19,27.7,15.4166666666667,20,19.75,12.5,5.5,24.9666666666667,0.3545,0.0508,5.978346456692913,4.064
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_3,veg,rep,b,1,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,7,3,34.8,0.1919,0.0337,4.694362017804154,4.814285714285715
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_3,veg,rep,b,2,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,9,3.5,33,0.2298,0.0397,4.788413098236775,4.4111111111111105
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_3,veg,rep,b,3,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,3.5,2.5,26.2333333333333,0.0805,0.0154,4.2272727272727275,4.4
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_4,veg,rep,b,1,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,7,3,34.8666666666667,0.1532,0.0322,3.7577639751552794,4.6000000000000005
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_4,veg,rep,b,2,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,8.5,3,35.9666666666667,0.1988,0.0364,4.461538461538461,4.2823529411764705
CJ,70,3,mar,spring,Alliaria petiolata,O,CJ_O_4,veg,rep,b,3,green,NA,NA,NA,NA,NA,12.5,21.4,NA,NA,27.25,5.3,2.2,31.0666666666667,0.0988,0.0207,3.772946859903382,3.9056603773584904
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_5,rep,rep,b,1,green,20.8,19,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_5,rep,rep,m,2,green,19.9,19.3,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_5,rep,rep,a,3,green,20.3,16.9,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,NA,NA,NA,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_6,rep,rep,b,1,green,22.8,20.2,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,7.5,2.5,26,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_6,rep,rep,m,2,green,18.2,18.5,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,5,2.8,24.1333333333333,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_6,rep,rep,a,3,green,20.1,19.8,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,3,2.4,22.1,NA,NA,NA,NA
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_7,veg,rep,b,1,green,24,22.2,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,10,4.5,30.6666666666667,0.3219,0.053,5.073584905660378,5.3
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_7,veg,rep,b,2,green,24.9,24.5,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,8.5,4.5,28.7666666666667,0.3136,0.0503,5.2345924453280315,5.917647058823529
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_7,veg,rep,b,3,green,27.5,25,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,7,2.5,26.4666666666667,0.1966,0.0269,6.308550185873606,3.8428571428571425
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_8,rep,rep,b,1,green,21,19.3,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,6.6,3,24.6333333333333,0.1079,0.0195,4.533333333333333,2.9545454545454546
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_8,rep,rep,m,2,green,20.7,21.8,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,4,2.5,22.7333333333333,0.0393,0.0068,4.779411764705883,1.7
CJ,85,3,mar,spring,Alliaria petiolata,O,CJ_O_8,rep,rep,a,3,green,19.8,20.5,"NA_NA",NA,NA,9.3,18.1,9.89583333333333,23.5,23,2.5,2,19.8,0.0157,0.0057,1.7543859649122804,2.2800000000000002
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_9,rep,rep,b,1,green,27,25.5,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_9,rep,rep,m,2,green,25.4,25.8,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_9,rep,rep,a,3,green,25.1,24.8,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_10,rep,rep,b,1,green,25.1,24.9,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_10,rep,rep,m,2,green,27,24.8,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_10,rep,rep,a,3,green,23.3,25,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,NA,NA,NA,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_11,rep,rep,b,1,green,26.4,25.4,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,4.5,2,21.9,0.0262,0.0088,1.977272727272727,1.9555555555555557
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_11,rep,rep,m,2,green,24.5,24.7,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,3,2.5,23.8666666666667,0.029,0.0097,1.9896907216494846,3.233333333333334
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_11,rep,rep,a,3,green,23.8,23.4,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,2.5,2.5,22.4666666666667,NA,NA,NA,NA
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_12,rep,rep,b,1,green,29.4,27,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,6,4.2,24.5,0.157,0.0351,3.4729344729344733,5.8500000000000005
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_12,rep,rep,m,2,green,27.5,27,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,4,3.5,26,0.0856,0.0209,3.0956937799043063,5.225
CJ,99,4,apr,spring,Alliaria petiolata,O,CJ_O_12,rep,rep,a,3,green,28.5,25.8,"NA_NA",NA,NA,13.7,23.5,13.0625,24.5,23.75,4,2.5,27.2333333333333,0.0413,0.0129,2.201550387596899,3.225
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_13,rep,rep,b,1,green,22.3,21.7,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_13,rep,rep,m,2,green,22,21.8,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_13,rep,rep,a,3,green,22,22.5,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_14,rep,rep,b,1,green,24.2,24,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_14,rep,rep,m,2,green,25.7,25.5,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_14,rep,rep,a,3,green,24,24,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,NA,NA,NA,NA,NA,NA,NA
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_15,rep,rep,b,1,green,23,22.7,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,8,6,22.0666666666667,0.2755,0.0515,4.349514563106797,6.4375
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_15,rep,rep,m,2,green,22.3,21.7,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,7,6,24.8333333333333,0.1744,0.0384,3.5416666666666674,5.485714285714286
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_15,rep,rep,a,3,green,22.9,22.1,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,5,4,24.6,0.0908,0.0226,3.0176991150442483,4.52
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_16,rep,rep,b,1,green,24.7,24.4,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,4,3,16.1666666666667,0.0802,0.0159,4.044025157232704,3.975
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_16,rep,rep,m,2,green,23.4,23.2,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,3.5,3.5,22,0.0706,0.0169,3.1775147928994083,4.828571428571428
CJ,113,4,apr,spring,Alliaria petiolata,O,CJ_O_16,rep,rep,a,3,green,23.2,23.1,"NA_NA",NA,NA,13.9,22.9,12.875,23.5,19.5,3,2.5,21.6666666666667,0.0407,0.0113,2.6017699115044253,3.766666666666666
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_17,rep,rep,b,1,green,19.2,19.1,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_17,rep,rep,m,2,green,18.8,18.8,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_17,rep,rep,a,3,green,18.9,18.9,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_18,rep,rep,b,1,green,19.9,19.9,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_18,rep,rep,m,2,green,19.3,19.1,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_18,rep,rep,a,3,green,19.1,19,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,NA,NA,NA,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_19,rep,rep,b,1,green,21.4,21.3,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,4,3,16.5666666666667,0.0831,0.0102,7.14705882352941,2.5500000000000003
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_19,rep,rep,m,2,green,22.2,21.4,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,3.5,3,23.0666666666667,NA,NA,NA,NA
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_19,rep,rep,a,3,green,21,21.4,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,2.5,3,18.3333333333333,0.0349,0.0064,4.453125,2.56
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_20,rep,rep,b,1,green,18.8,18.8,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,7.5,4,29.8666666666667,0.1879,0.025,6.516,3.3333333333333335
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_20,rep,rep,m,2,green,18.4,18.8,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,7.2,6,31.3666666666667,0.2639,0.0446,4.917040358744395,6.194444444444445
CJ,127,5,may,spring,Alliaria petiolata,O,CJ_O_20,rep,rep,a,3,green,18.5,18.7,"NA_NA",NA,NA,14.4,21.4,12.5208333333333,20,18.75,5,3.5,27.2,0.1107,0.0193,4.7357512953367875,3.8600000000000003
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_21,sen,rep,b,1,presenescent,22.4,22.3,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,NA,NA,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_21,sen,rep,m,2,presenescent,22.3,22.3,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,NA,NA,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_21,sen,rep,a,3,presenescent,22.2,22.8,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,NA,NA,NA,NA,NA,NA,NA
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_23,rep,rep,b,1,presenescent,22.5,22.2,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,5.5,4.5,34.4,0.1642,0.0225,6.297777777777779,4.090909090909091
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_23,rep,rep,m,2,presenescent,22.3,22,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,7.5,6,32.2666666666667,0.2786,0.0465,4.991397849462366,6.2
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_23,rep,rep,a,3,presenescent,21.7,22.6,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,7.5,6.5,31.1333333333333,0.2665,0.0483,4.5175983436853,6.44
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_24,rep,rep,b,1,presenescent,22.9,22.9,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,4.5,4,13.1,0.1525,0.0234,5.517094017094017,5.2
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_24,rep,rep,m,2,presenescent,26.2,26.9,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,5,3.5,16.3,0.1406,0.0255,4.513725490196079,5.1
CJ,141,5,may,spring,Alliaria petiolata,O,CJ_O_24,rep,rep,a,3,presenescent,25.7,25.5,"NA_NA",NA,NA,16.5,24.8,14.75,24,21.5,4.5,3.5,17.6333333333333,0.1188,0.0215,4.525581395348837,4.777777777777778
CJ,162,6,jun,summer,Alliaria petiolata,O,CJ_O_27,sum_ros,ros,b,1,green,29,28.7,"NA_NA",NA,NA,24.4,32.6,22.1875,32,31,NA,NA,NA,NA,NA,NA,NA
CJ,162,6,jun,summer,Alliaria petiolata,O,CJ_O_27,sum_ros,ros,b,2,green,28.6,28.7,"NA_NA",NA,NA,24.4,32.6,22.1875,32,31,NA,NA,NA,NA,NA,NA,NA
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_34,sen,rep,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,7.5,8,7.13333333333333,0.3583333333,0.0705,4.082742316312057,9.4
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_34,sen,rep,m,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,7.5,7,5.76666666666667,0.273,0.0562,3.857651245551602,7.493333333333334
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_34,sen,rep,a,3,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,8,6.5,2.63333333333333,0.2083333333,0.0436,3.7782874610091746,5.45
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_35,sen,rep,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,3,4,0.1,0.047,0.0127,2.7007874015748032,4.233333333333333
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_35,sen,rep,m,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,4,4.2,8.16666666666667,0.076,0.0143,4.314685314685314,3.575
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_36,sen,rep,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,4,6,NA,0.097,0.0371,1.61455525606469,9.275
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_36,sen,rep,m,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,7,6,NA,0.1635,0.0344,3.752906976744186,4.914285714285714
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_36,sen,rep,a,3,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,4.7,3,NA,0.066,0.0138,3.7826086956521743,2.936170212765957
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_37,sum_ros,ros,b,1,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,3,3.7,25,0.124,0.0229,4.414847161572053,7.633333333333333
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_37,sum_ros,ros,b,2,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,3,3,12.6,0.104,0.0188,4.531914893617021,6.266666666666667
CJ,167,6,jun,summer,Alliaria petiolata,O,CJ_O_37,sum_ros,ros,b,3,senescent,NA,NA,NA,NA,NA,25.8,33.8,23.5625,32,28,2.5,3.5,17.7,0.084,0.0176,3.7727272727272725,7.040000000000001
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_42,sum_ros,ros,b,1,green,NA,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,11,4.5,21.0333333333333,0.152,0.0385,2.948051948051948,3.5
CJ,176,6,jun,summer,Alliaria petiolata,O,CJ_O_43,sum_ros,ros,b,1,green,NA,NA,NA,NA,NA,23.6,30.9,22.5208333333333,29.5,23.25,7.5,3,26.3,0.062,0.0173,2.5838150289017343,2.3066666666666666
CJ,187,7,jul,summer,Alliaria petiolata,O,CJ_O_44,sum_ros,ros,b,1,green,24.6666666666667,25.2,"NA_NA",NA,NA,23.9,34.7,21.7708333333333,31,31,NA,NA,NA,NA,NA,NA,NA
